country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,count
Spain,2010,ESP,46572776.0,1480376320000.0,37.23,6.038,477.9,22.257,86.102,4.01,1.347,1.315,288.247,-26.861,-29.459,1722.296,80.212,543.88,25.33,-13.502,-5.983,823.002,38.329,8.506,4.74,289.47,6215.434,297.8,20.997,2.436,40.249,36337.699,1.143,-3.96,-50.981,2963.963,138.04,26545.08,1236.278,46.353,73.051,-0.306,-1.113,361.965,2036.598,94.85,7772.022,261.442,0.417,12.381,0.577,31.85,21.388,85.84,59.513,43.079,116.673,908.256,42.3,2505.184,14.204,6.894,26.472,91.23,456.069,3430.33,159.76,9792.618,53.647,26.949,-8.33,-2.878,16.778,22.71,164.103,1331.035,61.99,3523.587,20.816,9.697,-2.506,-20.41,794.101,383.486,17.86,17050.76,10.074,0.146,34.181,1.592,5.997,46.923,12.187,4.01,0.0,11.993,1.305,86.102,0.0,261.67,1.347,0.0,0.72,6394.293,1692.348,32.159,68.52,291.966,2099.295,97.77,6269.031,32.831,17.252,16.441,2.665,19.608,154.382,7.19,421.016,2.414,1.159,15.294,15.434,121.241,950.555,44.27,2603.26,14.866,7.164,1
Spain,2011,ESP,46729232.0,1477187469312.0,17.83,3.968,561.222,26.225,98.653,4.61,1.581,1.579,337.312,85.457,68.547,3183.432,148.759,941.167,43.98,-19.648,-7.531,659.085,30.799,15.085,8.954,285.45,6108.596,291.54,20.619,-1.831,-30.992,35552.812,1.125,0.502,6.208,3130.589,146.29,26589.064,1242.487,50.178,74.788,-7.046,-25.504,336.461,1829.904,85.51,7200.221,1.976,0.011,12.583,0.588,29.33,20.252,98.34,-27.214,-32.27,84.404,654.836,30.6,1806.231,10.496,5.08,-5.702,-37.2,418.869,3108.333,145.25,8963.748,49.822,25.212,-6.09,-2.133,-6.301,-11.278,152.825,1235.201,57.72,3270.44,19.798,9.199,-4.639,-36.835,757.266,359.518,16.8,16205.412,-15.761,-0.251,28.697,1.341,5.763,45.581,14.413,4.61,0.0,18.267,2.226,98.653,0.0,308.432,1.581,0.0,0.868,6238.921,1661.356,-5.391,-25.922,266.044,1873.131,87.53,5693.308,30.023,16.014,22.863,4.336,23.944,201.159,9.4,512.395,3.224,1.441,-2.858,-4.183,117.058,918.483,42.92,2505.027,14.722,7.046,1
Spain,2012,ESP,46756084.0,1433478627328.0,24.534,6.434,698.511,32.66,106.51,4.98,1.694,1.982,351.148,21.116,31.413,3853.444,180.172,1177.815,55.07,-7.097,-2.186,611.958,28.613,18.734,10.936,282.75,6047.341,293.95,21.094,-0.833,-13.845,35236.293,1.149,-2.419,-30.052,3112.108,145.51,25931.064,1212.435,49.502,73.592,-1.25,-4.205,332.256,1567.924,73.31,7106.158,13.901,0.082,14.324,0.67,24.94,20.167,103.22,-32.851,-28.071,56.333,439.515,20.55,1204.829,6.991,3.419,6.411,16.207,435.076,3174.774,148.44,9305.226,50.498,26.408,-11.2,-3.961,6.477,8.912,161.737,1314.695,61.47,3459.161,20.912,9.817,-7.561,-57.259,700.007,366.369,17.13,14971.465,38.938,0.522,39.849,1.863,5.828,42.489,15.888,4.98,0.0,10.233,1.475,106.51,0.0,339.798,1.694,0.0,0.964,6286.882,1647.511,6.377,7.295,273.339,1860.079,86.97,5846.065,29.587,16.591,37.863,8.866,32.81,256.009,11.97,701.721,4.072,1.991,16.589,18.591,135.649,1058.044,49.47,2901.206,16.829,8.234,1
Spain,2013,ESP,46603460.0,1413362089984.0,-58.283,-19.035,292.355,13.625,124.454,5.8,2.061,0.863,286.897,-26.433,-47.625,2844.147,132.547,857.018,39.94,-28.361,-8.115,439.835,20.498,14.19,8.397,274.71,5894.626,281.46,21.76,-4.187,-68.98,33871.531,1.117,-8.31,-100.749,2431.579,113.32,23854.16,1111.686,40.261,70.425,-8.721,-28.975,303.281,1234.672,57.54,6507.691,-2.059,-0.014,14.075,0.656,20.443,19.213,80.75,79.021,43.908,100.241,791.143,36.87,2150.926,13.1,6.35,0.119,31.768,466.844,3607.886,168.14,10017.373,59.739,29.575,-6.75,-2.457,-7.709,-13.367,148.369,1217.292,56.73,3183.657,20.156,9.399,-3.45,-24.149,675.858,339.889,15.84,14502.321,143.676,2.677,97.42,4.54,5.628,42.816,16.888,5.8,0.0,6.297,1.0,124.454,0.0,362.379,2.061,0.0,1.07,6039.465,1578.531,4.141,45.136,318.475,2390.595,111.41,6833.716,39.583,20.175,9.569,2.923,35.733,281.095,13.1,766.738,4.654,2.264,12.725,16.34,151.989,1193.903,55.64,3261.318,19.768,9.628,1
Spain,2014,ESP,46464548.0,1433089474560.0,6.125,0.835,311.19,14.459,116.433,5.41,1.971,0.93,289.025,2.123,2.814,2913.223,135.362,942.869,43.81,-7.637,-1.565,407.459,18.932,15.963,8.709,271.03,5833.049,274.44,21.584,-1.54,-24.312,33449.562,1.085,-2.001,-22.245,2300.033,106.87,23446.734,1089.442,38.941,70.096,-9.246,-28.042,275.239,1017.335,47.27,5923.634,-58.973,-0.387,5.792,0.269,17.224,17.709,79.32,6.496,5.872,106.113,843.008,39.17,2283.734,14.273,6.827,0.402,-2.067,464.777,3606.406,167.57,10002.829,61.059,29.904,-3.41,-1.258,1.011,0.603,148.972,1233.414,57.31,3206.151,20.883,9.585,0.441,2.983,678.841,339.829,15.79,14609.878,-14.824,-0.673,83.226,3.867,5.754,43.677,17.283,5.41,0.0,2.337,0.395,116.433,0.0,371.956,1.971,0.0,1.112,5906.438,1554.219,0.125,-2.67,315.805,2372.992,110.26,6796.679,40.176,20.319,4.288,1.309,37.042,294.203,13.67,797.201,4.981,2.383,-6.732,-11.08,140.908,1119.348,52.01,3032.598,18.951,9.066,1
Spain,2015,ESP,46431344.0,1488098820096.0,2.275,0.329,318.497,14.788,124.054,5.76,2.078,0.94,328.535,17.591,23.811,3428.136,159.173,1106.365,51.37,-23.467,-4.443,312.064,14.49,18.534,10.118,277.04,5966.659,277.17,21.077,1.218,18.926,33881.086,1.057,5.186,56.497,2646.704,122.89,24680.283,1145.939,44.337,72.844,3.705,10.199,285.438,1130.702,52.5,6147.525,160.229,0.431,15.083,0.7,18.941,18.144,91.06,-28.157,-30.332,75.78,606.056,28.14,1632.092,10.153,4.817,-7.061,-37.571,427.206,3322.755,154.28,9200.805,55.663,27.156,-0.13,-0.047,0.0,-0.887,148.086,1231.927,57.2,3189.345,20.637,9.413,3.312,22.487,701.328,409.637,19.02,15104.622,-25.559,-0.988,61.999,2.879,6.862,44.581,18.4,5.76,0.0,6.467,1.118,124.054,0.0,396.293,2.078,0.0,1.17,5969.459,1573.144,-10.304,-36.684,279.12,2090.829,97.08,6011.459,35.025,17.743,1.356,0.279,37.32,298.505,13.86,803.775,5.001,2.372,-5.168,-8.077,132.831,1062.214,49.32,2860.802,17.794,8.444,1
Spain,2016,ESP,46473320.0,1533303980032.0,14.074,2.081,362.994,16.87,122.436,5.69,2.102,1.066,282.933,-23.31,-37.103,2626.67,122.07,783.891,36.43,-44.952,-6.513,171.63,7.976,13.458,7.712,278.37,5989.888,270.7,20.623,0.621,9.769,34060.691,1.032,-1.172,-13.432,2311.864,107.44,24368.967,1132.507,39.69,71.546,2.024,5.778,291.216,1136.781,52.83,6266.304,-12.903,-0.09,13.125,0.61,19.516,18.397,76.59,29.302,21.625,97.406,783.245,36.4,2095.945,13.447,6.154,6.451,23.201,450.407,3512.983,163.26,9691.725,60.31,28.454,7.67,2.755,2.293,2.499,150.585,1261.584,58.63,3240.241,21.659,9.513,2.551,17.893,719.221,391.192,18.18,15475.993,-42.521,-1.224,35.604,1.655,6.716,45.437,18.083,5.69,0.0,-1.726,-0.318,122.436,0.0,389.101,2.102,0.0,1.142,5824.848,1582.913,8.581,20.702,299.822,2251.399,104.63,6451.484,38.652,18.941,-1.564,-0.801,36.519,293.502,13.64,785.813,5.039,2.307,-0.833,-1.886,130.945,1052.217,48.9,2817.63,18.064,8.272,1
Ukraine,2014,UKR,45148072.0,441233309696.0,-3.03,-0.015,10.553,0.476,2.879,0.13,0.071,0.039,417.624,-14.124,-68.047,9164.265,413.749,1561.307,70.49,-31.799,-141.341,6714.246,303.135,38.557,34.24,174.39,3862.624,182.82,17.419,-11.77,-161.198,26764.613,2.739,-14.386,-159.713,1866.303,84.26,21053.104,950.507,46.089,78.66,-15.476,-73.82,403.171,281.518,12.71,8929.974,0.3,0.606,4478.403,202.191,6.952,33.365,76.35,-38.585,-14.655,22.968,187.826,8.48,508.736,4.638,1.901,0.221,-1.484,257.864,2183.039,98.56,5711.511,53.911,21.34,-8.43,-4.834,6.225,12.163,229.78,1957.78,88.39,5089.471,48.348,19.016,-11.785,-17.846,133.587,23.478,1.06,2958.866,-11.129,-4.279,756.859,34.171,0.58,11.055,0.415,0.13,0.0,28.713,0.093,2.879,0.0,9.192,0.071,0.0,0.034,4049.343,1208.371,-31.795,-13.648,28.084,225.259,10.17,622.04,5.563,2.324,-24.737,-0.391,1.162,9.524,0.43,25.742,0.235,0.096,76.981,1.321,3.062,25.029,1.13,67.817,0.618,0.253,1
Ukraine,2015,UKR,44982568.0,398045413376.0,-17.188,-0.082,8.771,0.395,3.112,0.14,0.086,0.039,380.071,-23.139,-95.738,7069.644,318.011,1256.709,56.53,-34.224,-103.745,4432.611,199.39,34.537,31.693,162.33,3608.731,163.68,19.2,-16.962,-204.963,22306.594,2.521,-20.319,-193.136,1532.816,68.95,16836.994,757.371,42.125,75.48,-20.657,-83.284,319.887,224.531,10.1,7111.354,-6.853,-13.855,4186.861,188.336,6.171,31.88,62.21,-36.351,-8.436,14.532,120.047,5.4,323.062,3.299,1.448,-3.947,-11.827,246.037,2105.927,94.73,5469.601,57.875,24.52,-1.35,-0.832,-0.862,-3.336,226.444,1948.088,87.63,5034.032,53.537,22.567,-10.565,-14.114,119.474,51.576,2.32,2655.997,-10.73,-3.666,678.137,30.504,1.417,11.907,0.463,0.14,0.0,11.538,0.048,3.112,0.0,10.29,0.086,0.0,0.046,3638.743,1003.408,-29.567,-8.491,19.593,157.839,7.1,435.569,4.338,1.953,11.072,0.121,1.283,10.671,0.48,28.527,0.293,0.128,-4.052,-0.142,2.92,24.009,1.08,64.92,0.66,0.291,1
Ukraine,2016,UKR,44833568.0,407666196480.0,9.434,0.037,9.631,0.432,3.123,0.14,0.085,0.041,408.434,18.673,59.383,8417.654,377.393,1367.056,61.29,6.214,12.39,4723.702,211.78,37.24,35.942,160.83,3587.267,164.58,18.137,4.643,46.587,23419.848,2.576,7.842,59.392,1658.802,74.37,18217.676,816.763,45.188,77.787,-1.775,-5.678,314.208,219.255,9.83,7008.331,1.005,1.893,4242.996,190.229,5.973,29.925,67.22,42.241,6.016,20.548,171.3,7.68,458.326,4.666,1.957,-4.716,-12.805,233.232,2012.108,90.21,5202.172,54.812,22.213,-3.75,-2.332,-7.62,-18.493,207.95,1805.567,80.95,4638.274,49.186,19.805,4.761,5.688,125.162,72.49,3.25,2791.692,-7.093,-2.164,632.132,28.341,1.975,11.92,0.434,0.14,0.0,-6.207,-0.029,3.123,0.0,9.683,0.085,0.0,0.041,3670.91,1049.995,29.231,5.689,25.282,206.542,9.26,563.898,5.626,2.408,3.001,0.031,1.314,10.929,0.49,29.306,0.298,0.125,-12.044,-0.367,2.553,21.189,0.95,56.952,0.577,0.243,1
United Kingdom,2003,GBR,59649800.0,2050625372160.0,950.0,0.172,3.184,0.19,103.437,6.17,1.549,0.007,536.777,6.703,27.84,7429.167,443.148,2321.215,138.46,-6.23,-13.628,3438.48,205.105,34.771,16.605,400.37,6712.009,398.21,16.002,1.44,37.894,44740.039,1.301,1.618,38.03,5009.74,298.83,40049.129,2388.923,75.043,89.515,0.276,2.75,998.092,2495.901,148.88,16732.525,-0.627,-6.803,18073.172,1078.061,37.387,37.399,213.75,-32.58,-4.613,9.361,54.149,3.23,156.928,0.811,0.351,0.578,-0.135,279.812,1666.057,99.38,4690.907,24.957,10.485,2.16,0.54,0.954,0.755,246.809,1486.845,88.69,4137.637,22.272,9.248,0.791,7.439,947.682,192.624,11.49,15887.437,-8.514,-114.804,20681.178,1233.628,2.885,35.511,19.708,6.17,0.0,21.527,3.491,103.437,0.0,330.39,1.549,0.0,0.738,6675.798,2668.734,-2.38,-0.89,33.002,179.213,10.69,553.27,2.685,1.237,0.0,0.0,0.009,0.0,0.0,0.146,0.0,0.0,2.303,0.061,3.735,21.626,1.29,62.621,0.324,0.14,1
United Kingdom,2004,GBR,59995852.0,2099526631424.0,-9.524,-0.018,2.864,0.172,122.675,7.36,1.868,0.006,536.022,-2.402,-10.643,7208.927,432.506,2196.652,131.79,-16.0,-32.818,2871.647,172.287,33.456,16.074,401.41,6690.629,393.92,15.629,0.821,21.917,44847.297,1.282,1.56,37.276,4996.679,299.78,40439.441,2426.199,76.102,90.171,2.183,21.787,1019.879,2617.847,157.06,16999.158,-6.394,-68.93,16820.02,1009.131,39.871,37.905,211.15,50.09,4.599,13.96,80.672,4.84,232.684,1.229,0.519,-5.269,-15.358,264.453,1569.108,94.14,4407.859,23.898,9.829,7.49,1.866,-9.795,-25.594,221.215,1333.426,80.0,3687.176,20.309,8.222,2.757,26.131,973.814,182.179,10.93,16231.352,-10.086,-124.428,18487.939,1109.2,2.775,36.192,23.507,7.36,0.0,19.279,3.799,122.675,0.0,391.812,1.868,0.0,0.874,6565.788,2690.652,31.619,10.236,43.238,235.683,14.14,720.683,3.59,1.607,33.333,0.003,0.012,0.0,0.0,0.192,0.0,0.0,50.543,1.852,5.588,32.336,1.94,93.132,0.492,0.208,1
United Kingdom,2005,GBR,60383740.0,2161729470464.0,371.443,0.638,13.416,0.81,150.703,9.1,2.284,0.03,535.258,1.84,7.958,7294.403,440.463,2229.739,134.64,-18.468,-31.818,2326.269,140.469,33.799,16.237,406.67,6734.76,398.35,15.711,0.819,22.031,44924.059,1.255,0.408,9.896,4964.913,299.8,40343.555,2436.095,75.26,89.804,-2.551,-26.013,993.866,2527.833,152.64,16459.162,-8.497,-85.741,15292.035,923.39,38.318,36.638,213.22,1.619,0.136,14.096,81.479,4.92,233.445,1.235,0.52,5.355,12.134,276.588,1632.062,98.55,4580.5,24.74,10.196,8.32,2.046,2.024,3.048,224.264,1351.688,81.62,3713.975,20.49,8.267,2.87,27.952,1001.766,207.341,12.52,16589.992,-11.17,-123.893,16317.417,985.307,3.143,36.929,29.056,9.1,0.0,23.607,5.549,150.703,0.0,481.196,2.284,0.0,1.071,6596.975,2712.683,23.962,9.086,52.324,280.373,16.93,866.524,4.25,1.929,100.0,0.011,0.023,0.166,0.01,0.379,0.003,0.001,50.181,2.751,8.338,48.026,2.9,138.088,0.728,0.307,1
United Kingdom,2006,GBR,60803700.0,2212618829824.0,154.678,1.253,33.932,2.063,152.622,9.28,2.336,0.077,559.343,9.201,40.526,7910.523,480.989,2448.042,148.85,-10.193,-14.318,2074.724,126.151,37.468,17.958,404.79,6657.325,397.27,15.821,-1.266,-34.346,44048.914,1.21,-0.846,-20.603,4995.091,303.72,39726.074,2415.492,76.452,90.186,-5.158,-51.263,942.602,2316.142,140.83,15502.385,-9.303,-85.906,13773.573,837.484,35.449,35.194,222.21,-6.693,-1.026,13.07,75.489,4.59,214.956,1.155,0.488,-3.766,-13.743,262.845,1538.558,93.55,4322.844,23.548,9.814,7.52,1.858,-7.556,-18.25,206.013,1240.878,75.45,3388.172,18.992,7.692,-0.985,-9.865,991.901,230.907,14.04,16313.165,-9.612,-94.706,14647.141,890.6,3.534,37.034,29.614,9.28,0.0,1.918,0.557,152.622,0.0,487.039,2.336,0.0,1.106,6533.648,2678.337,13.659,4.508,56.832,297.679,18.1,934.672,4.556,2.122,37.5,0.008,0.031,0.164,0.01,0.515,0.003,0.001,45.467,3.715,12.053,69.404,4.22,198.23,1.062,0.45,1
United Kingdom,2007,GBR,61260680.0,2267631583232.0,95.13,1.963,65.718,4.026,152.137,9.32,2.349,0.155,556.06,-5.842,-28.098,7392.854,452.891,2219.042,135.94,-6.318,-7.97,1929.153,118.181,34.258,17.391,402.02,6562.447,396.81,16.151,-2.768,-74.145,42510.004,1.148,-1.88,-45.42,5127.269,314.1,38688.312,2370.072,79.156,91.01,1.104,10.403,953.005,2706.303,165.79,15556.555,-9.858,-82.556,12323.212,754.928,41.781,36.595,220.65,10.535,1.287,14.357,82.924,5.08,234.354,1.28,0.551,-9.293,-28.725,234.12,1350.132,82.71,3821.696,20.844,8.99,5.21,1.296,-16.464,-34.994,171.019,1028.882,63.03,2791.667,15.884,6.567,-2.795,-27.725,964.176,201.924,12.37,15738.901,-0.004,-0.032,14537.355,890.568,3.117,37.024,29.766,9.32,0.0,0.513,0.152,152.137,0.0,485.886,2.349,0.0,1.143,6477.401,2604.192,17.517,6.269,63.1,321.25,19.68,1030.029,4.96,2.423,27.273,0.008,0.04,0.163,0.01,0.646,0.003,0.002,24.5,2.859,14.912,86.026,5.27,243.425,1.328,0.573,1
United Kingdom,2008,GBR,61742152.0,2252034801664.0,129.506,5.214,149.651,9.24,156.295,9.65,2.481,0.361,554.376,-7.189,-32.558,6807.882,420.333,2014.507,124.38,5.69,6.724,2023.019,124.906,31.978,16.427,399.98,6478.232,388.96,16.03,-1.742,-45.376,41443.582,1.136,-1.15,-27.266,5094.251,314.53,37945.004,2342.806,80.864,91.558,2.657,25.32,978.325,2854.128,176.22,15845.338,-3.606,-27.223,11786.204,727.706,45.305,38.234,215.63,1.258,0.09,14.447,83.249,5.14,233.99,1.321,0.565,-3.589,-18.11,216.01,1205.497,74.43,3498.579,19.136,8.442,11.02,2.755,-16.727,-29.49,141.529,850.149,52.49,2292.26,13.495,5.531,-2.077,-20.028,944.148,225.616,13.93,15291.782,-6.25,-55.664,13522.433,834.904,3.581,36.898,30.802,9.65,0.0,3.483,1.037,156.295,0.0,498.889,2.481,0.0,1.204,6299.748,2558.816,31.325,11.38,74.481,355.349,21.94,1206.319,5.641,2.911,21.429,0.008,0.048,0.324,0.02,0.774,0.005,0.002,34.575,5.031,19.944,115.48,7.13,323.016,1.833,0.779,1
United Kingdom,2009,GBR,62243384.0,2151479246848.0,23.953,2.213,184.003,11.453,172.066,10.71,2.843,0.471,504.645,-17.519,-73.638,5569.99,346.695,1655.437,103.04,-2.358,-2.945,1959.418,121.961,27.349,14.269,379.62,6098.961,376.76,16.641,-5.048,-129.179,39034.461,1.129,-7.878,-184.574,4537.35,282.42,34674.074,2158.232,74.96,88.829,-6.755,-66.088,912.237,2674.983,166.5,14655.967,-15.892,-115.648,9833.294,612.057,44.193,37.546,190.13,1.687,0.153,14.6,84.025,5.23,234.563,1.388,0.601,26.503,55.396,271.405,1515.663,94.34,4360.39,25.04,11.171,2.86,0.753,31.65,43.644,185.173,1110.158,69.1,2974.986,18.341,7.621,-4.75,-44.848,899.3,206.93,12.88,14448.117,-5.001,-41.755,12742.704,793.149,3.419,37.014,34.204,10.71,0.0,11.044,3.402,172.066,0.0,549.525,2.843,0.0,1.408,6053.013,2429.637,17.827,11.751,86.232,405.505,25.24,1385.404,6.699,3.549,17.648,0.008,0.056,0.321,0.02,0.897,0.005,0.002,30.769,5.975,25.919,149.092,9.28,416.415,2.463,1.067,1
United Kingdom,2010,GBR,62760048.0,2190919860224.0,16.267,1.863,212.173,13.316,195.347,12.26,3.209,0.537,517.196,2.34,8.114,5653.417,354.809,1714.307,107.59,3.501,4.27,2011.329,126.231,28.16,14.3,384.72,6130.015,382.06,16.424,2.119,51.483,39533.43,1.132,3.072,66.293,4680.366,293.74,35444.914,2224.524,76.883,89.658,7.968,72.691,984.928,2798.755,175.65,15693.558,-5.4,-33.048,9225.762,579.009,45.974,39.697,197.6,-31.304,-4.632,9.968,57.202,3.59,158.829,0.94,0.402,-3.931,-14.81,256.595,1407.265,88.32,4088.515,23.117,10.342,2.66,0.691,-10.07,-19.668,165.505,990.12,62.14,2637.106,16.264,6.671,-1.614,-14.512,884.787,167.304,10.5,14097.939,-7.679,-60.906,11667.352,732.244,2.748,35.661,39.146,12.26,0.0,14.447,4.942,195.347,0.0,623.739,3.209,0.0,1.578,6087.631,2481.12,7.629,4.858,91.09,417.144,26.18,1451.408,6.852,3.671,101.383,0.056,0.112,0.637,0.04,1.781,0.01,0.005,10.825,2.63,28.549,163.958,10.29,454.885,2.693,1.151,1
United Kingdom,2011,GBR,63286360.0,2223011266560.0,-7.424,-0.989,194.788,12.327,210.314,13.31,3.617,0.526,499.633,0.816,2.895,5652.15,357.704,1713.481,108.44,0.935,1.18,2013.252,127.411,29.47,15.275,374.19,5912.649,367.97,17.033,-5.618,-139.39,37002.133,1.053,-8.12,-180.637,4168.197,263.79,32295.865,2043.888,71.688,87.281,-16.828,-165.743,819.185,2314.875,146.5,12944.101,-20.411,-118.184,7281.589,460.825,39.813,34.982,183.85,58.484,5.733,15.702,89.909,5.69,248.104,1.546,0.671,14.645,41.247,297.842,1646.168,104.18,4706.266,28.312,12.719,6.22,1.662,11.009,17.1,182.605,1089.966,68.98,2885.371,18.746,7.798,-2.011,-17.789,866.999,139.841,8.85,13699.614,-17.454,-127.804,9550.861,604.439,2.405,37.024,42.5,13.31,0.0,8.569,3.354,210.314,0.0,671.556,3.617,0.0,1.815,5814.365,2341.73,20.365,24.147,115.238,556.202,35.2,1820.895,9.566,4.921,504.968,0.56,0.672,3.792,0.24,10.621,0.065,0.029,55.197,15.488,44.036,252.187,15.96,695.826,4.337,1.881,1
