"Electricity statistics by Region, Technology, Data Type and Year",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,"Electricity statistics (MW/GWh) by Country/area, Technology, Data Type, Grid connection and Year",Unnamed: 5
,,,,2022.0,,-
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,Total Renewable,Electricity Generation (GWh),All,2000.0,Namibia,1303.5
,,,,2001.0,,1316.73
,,,,2002.0,,1456.49
,,,,2003.0,,1429.15
,,,,2004.0,,1512.49
,,,,2005.0,,1586.07
,,,,2006.0,,1529.07
,,,,2007.0,,1470.57
,,,,2008.0,,1110.57
,,,,2009.0,,981.07
,,,,2010.0,,1272.69
,,,,2011.0,,1508.73
,,,,2012.0,,1442.97
,,,,2013.0,,1382.9
,,,,2014.0,,1498.44
,,,,2015.0,,1443.44
,,,,2016.0,,1507.96
,,,,2017.0,,1465.83
,,,,2018.0,,1303.4
,,,,2019.0,,1607.35
,,,,2020.0,,1661.66
,,,,2021.0,,1315.69
,,,,2022.0,,1525.32
,,,,2023.0,,-
,,,On-grid,2000.0,,1303.5
,,,,2001.0,,1316.5
,,,,2002.0,,1456
,,,,2003.0,,1428.5
,,,,2004.0,,1511.5
,,,,2005.0,,1584.57
,,,,2006.0,,1527.57
,,,,2007.0,,1469.07
,,,,2008.0,,1109.07
,,,,2009.0,,979.57
,,,,2010.0,,1271.13
,,,,2011.0,,1506.79
,,,,2012.0,,1440.98
,,,,2013.0,,1380.91
,,,,2014.0,,1495.91
,,,,2015.0,,1440.91
,,,,2016.0,,1505.41
,,,,2017.0,,1463.21
,,,,2018.0,,1278.1
,,,,2019.0,,1581.51
,,,,2020.0,,1634.91
,,,,2021.0,,1288.91
,,,,2022.0,,1498.51
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,0.23
,,,,2002.0,,0.49
,,,,2003.0,,0.65
,,,,2004.0,,0.99
,,,,2005.0,,1.49
,,,,2006.0,,1.49
,,,,2007.0,,1.49
,,,,2008.0,,1.49
,,,,2009.0,,1.49
,,,,2010.0,,1.56
,,,,2011.0,,1.94
,,,,2012.0,,1.98
,,,,2013.0,,1.98
,,,,2014.0,,2.53
,,,,2015.0,,2.53
,,,,2016.0,,2.55
,,,,2017.0,,2.62
,,,,2018.0,,25.3
,,,,2019.0,,25.84
,,,,2020.0,,26.75
,,,,2021.0,,26.78
,,,,2022.0,,26.81
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,240
,,,,2001.0,,240.12
,,,,2002.0,,240.27
,,,,2003.0,,240.35
,,,,2004.0,,240.53
,,,,2005.0,,241.02
,,,,2006.0,,241.02
,,,,2007.0,,241.02
,,,,2008.0,,241.02
,,,,2009.0,,241.02
,,,,2010.0,,241.31
,,,,2011.0,,241.51
,,,,2012.0,,331.91
,,,,2013.0,,332.73
,,,,2014.0,,334.12
,,,,2015.0,,338.62
,,,,2016.0,,370.63
,,,,2017.0,,414.61
,,,,2018.0,,443.78
,,,,2019.0,,496.5
,,,,2020.0,,500.99
,,,,2021.0,,501
,,,,2022.0,,526.02
,,,,2023.0,,526.02
,,,On-grid,2000.0,,240
,,,,2001.0,,240
,,,,2002.0,,240
,,,,2003.0,,240
,,,,2004.0,,240
,,,,2005.0,,240.22
,,,,2006.0,,240.22
,,,,2007.0,,240.22
,,,,2008.0,,240.22
,,,,2009.0,,240.22
,,,,2010.0,,240.47
,,,,2011.0,,240.47
,,,,2012.0,,330.84
,,,,2013.0,,331.66
,,,,2014.0,,332.76
,,,,2015.0,,337.26
,,,,2016.0,,369.26
,,,,2017.0,,413.2
,,,,2018.0,,430.17
,,,,2019.0,,482.6
,,,,2020.0,,486.6
,,,,2021.0,,486.6
,,,,2022.0,,511.6
,,,,2023.0,,511.6
,,,Off-grid,2000.0,,-
,,,,2001.0,,0.12
,,,,2002.0,,0.27
,,,,2003.0,,0.35
,,,,2004.0,,0.53
,,,,2005.0,,0.8
,,,,2006.0,,0.8
,,,,2007.0,,0.8
,,,,2008.0,,0.8
,,,,2009.0,,0.8
,,,,2010.0,,0.84
,,,,2011.0,,1.04
,,,,2012.0,,1.07
,,,,2013.0,,1.07
,,,,2014.0,,1.36
,,,,2015.0,,1.36
,,,,2016.0,,1.37
,,,,2017.0,,1.41
,,,,2018.0,,13.6
,,,,2019.0,,13.89
,,,,2020.0,,14.38
,,,,2021.0,,14.4
,,,,2022.0,,14.41
,,,,2023.0,,14.41
,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,,-
,,,,2001.0,,0.23
,,,,2002.0,,0.49
,,,,2003.0,,0.65
,,,,2004.0,,0.99
,,,,2005.0,,1.49
,,,,2006.0,,1.49
,,,,2007.0,,1.49
,,,,2008.0,,1.49
,,,,2009.0,,1.49
,,,,2010.0,,1.56
,,,,2011.0,,1.94
,,,,2012.0,,2.68
,,,,2013.0,,3.61
,,,,2014.0,,4.15
,,,,2015.0,,12.15
,,,,2016.0,,30.17
,,,,2017.0,,74.52
,,,,2018.0,,232.59
,,,,2019.0,,356.03
,,,,2020.0,,402.94
,,,,2021.0,,418.97
,,,,2022.0,,451.5
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,0.69
,,,,2013.0,,1.62
,,,,2014.0,,1.62
,,,,2015.0,,9.62
,,,,2016.0,,27.62
,,,,2017.0,,71.9
,,,,2018.0,,207.29
,,,,2019.0,,330.19
,,,,2020.0,,376.19
,,,,2021.0,,392.19
,,,,2022.0,,424.69
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,0.23
,,,,2002.0,,0.49
,,,,2003.0,,0.65
,,,,2004.0,,0.99
,,,,2005.0,,1.49
,,,,2006.0,,1.49
,,,,2007.0,,1.49
,,,,2008.0,,1.49
,,,,2009.0,,1.49
,,,,2010.0,,1.56
,,,,2011.0,,1.94
,,,,2012.0,,1.98
,,,,2013.0,,1.98
,,,,2014.0,,2.53
,,,,2015.0,,2.53
,,,,2016.0,,2.55
,,,,2017.0,,2.62
,,,,2018.0,,25.3
,,,,2019.0,,25.84
,,,,2020.0,,26.75
,,,,2021.0,,26.78
,,,,2022.0,,26.81
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,-
,,,,2001.0,,0.12
,,,,2002.0,,0.27
,,,,2003.0,,0.35
,,,,2004.0,,0.53
,,,,2005.0,,0.8
,,,,2006.0,,0.8
,,,,2007.0,,0.8
,,,,2008.0,,0.8
,,,,2009.0,,0.8
,,,,2010.0,,0.84
,,,,2011.0,,1.04
,,,,2012.0,,1.44
,,,,2013.0,,2.26
,,,,2014.0,,3.65
,,,,2015.0,,8.15
,,,,2016.0,,23.16
,,,,2017.0,,62.13
,,,,2018.0,,91.29
,,,,2019.0,,144.01
,,,,2020.0,,144.5
,,,,2021.0,,144.52
,,,,2022.0,,169.54
,,,,2023.0,,169.54
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,0.37
,,,,2013.0,,1.19
,,,,2014.0,,2.29
,,,,2015.0,,6.79
,,,,2016.0,,21.79
,,,,2017.0,,60.72
,,,,2018.0,,77.69
,,,,2019.0,,130.12
,,,,2020.0,,130.12
,,,,2021.0,,130.12
,,,,2022.0,,155.12
,,,,2023.0,,155.12
,,,Off-grid,2000.0,,-
,,,,2001.0,,0.12
,,,,2002.0,,0.27
,,,,2003.0,,0.35
,,,,2004.0,,0.53
,,,,2005.0,,0.8
,,,,2006.0,,0.8
,,,,2007.0,,0.8
,,,,2008.0,,0.8
,,,,2009.0,,0.8
,,,,2010.0,,0.84
,,,,2011.0,,1.04
,,,,2012.0,,1.07
,,,,2013.0,,1.07
,,,,2014.0,,1.36
,,,,2015.0,,1.36
,,,,2016.0,,1.37
,,,,2017.0,,1.41
,,,,2018.0,,13.6
,,,,2019.0,,13.89
,,,,2020.0,,14.38
,,,,2021.0,,14.4
,,,,2022.0,,14.41
,,,,2023.0,,14.41
,Solar thermal energy,Electricity Generation (GWh),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,Total Renewable,Electricity Generation (GWh),All,2000.0,Nauru,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.05
,,,,2007.0,,0.05
,,,,2008.0,,0.05
,,,,2009.0,,0.05
,,,,2010.0,,0.05
,,,,2011.0,,0.05
,,,,2012.0,,0.09
,,,,2013.0,,0.27
,,,,2014.0,,0.27
,,,,2015.0,,0.24
,,,,2016.0,,0.29
,,,,2017.0,,1.26
,,,,2018.0,,1.19
,,,,2019.0,,1.55
,,,,2020.0,,2.89
,,,,2021.0,,4.68
,,,,2022.0,,5.18
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.05
,,,,2007.0,,0.05
,,,,2008.0,,0.05
,,,,2009.0,,0.05
,,,,2010.0,,0.05
,,,,2011.0,,0.05
,,,,2012.0,,0.09
,,,,2013.0,,0.26
,,,,2014.0,,0.26
,,,,2015.0,,0.23
,,,,2016.0,,0.28
,,,,2017.0,,1.25
,,,,2018.0,,1.18
,,,,2019.0,,1.33
,,,,2020.0,,2.68
,,,,2021.0,,4.48
,,,,2022.0,,4.98
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,0.01
,,,,2014.0,,0.01
,,,,2015.0,,0.01
,,,,2016.0,,0.01
,,,,2017.0,,0.01
,,,,2018.0,,0.01
,,,,2019.0,,0.22
,,,,2020.0,,0.2
,,,,2021.0,,0.2
,,,,2022.0,,0.2
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.04
,,,,2007.0,,0.04
,,,,2008.0,,0.04
,,,,2009.0,,0.04
,,,,2010.0,,0.04
,,,,2011.0,,0.04
,,,,2012.0,,0.07
,,,,2013.0,,0.21
,,,,2014.0,,0.21
,,,,2015.0,,0.21
,,,,2016.0,,0.71
,,,,2017.0,,0.71
,,,,2018.0,,0.82
,,,,2019.0,,2.48
,,,,2020.0,,2.48
,,,,2021.0,,2.9
,,,,2022.0,,3.16
,,,,2023.0,,3.16
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.04
,,,,2007.0,,0.04
,,,,2008.0,,0.04
,,,,2009.0,,0.04
,,,,2010.0,,0.04
,,,,2011.0,,0.04
,,,,2012.0,,0.07
,,,,2013.0,,0.2
,,,,2014.0,,0.2
,,,,2015.0,,0.2
,,,,2016.0,,0.7
,,,,2017.0,,0.7
,,,,2018.0,,0.81
,,,,2019.0,,2.31
,,,,2020.0,,2.32
,,,,2021.0,,2.75
,,,,2022.0,,3.01
,,,,2023.0,,3.01
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,0.01
,,,,2014.0,,0.01
,,,,2015.0,,0.01
,,,,2016.0,,0.01
,,,,2017.0,,0.01
,,,,2018.0,,0.01
,,,,2019.0,,0.17
,,,,2020.0,,0.16
,,,,2021.0,,0.16
,,,,2022.0,,0.16
,,,,2023.0,,0.16
,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.05
,,,,2007.0,,0.05
,,,,2008.0,,0.05
,,,,2009.0,,0.05
,,,,2010.0,,0.05
,,,,2011.0,,0.05
,,,,2012.0,,0.09
,,,,2013.0,,0.27
,,,,2014.0,,0.27
,,,,2015.0,,0.24
,,,,2016.0,,0.29
,,,,2017.0,,1.26
,,,,2018.0,,1.19
,,,,2019.0,,1.55
,,,,2020.0,,2.89
,,,,2021.0,,4.68
,,,,2022.0,,5.18
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.05
,,,,2007.0,,0.05
,,,,2008.0,,0.05
,,,,2009.0,,0.05
,,,,2010.0,,0.05
,,,,2011.0,,0.05
,,,,2012.0,,0.09
,,,,2013.0,,0.26
,,,,2014.0,,0.26
,,,,2015.0,,0.23
,,,,2016.0,,0.28
,,,,2017.0,,1.25
,,,,2018.0,,1.18
,,,,2019.0,,1.33
,,,,2020.0,,2.68
,,,,2021.0,,4.48
,,,,2022.0,,4.98
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,0.01
,,,,2014.0,,0.01
,,,,2015.0,,0.01
,,,,2016.0,,0.01
,,,,2017.0,,0.01
,,,,2018.0,,0.01
,,,,2019.0,,0.22
,,,,2020.0,,0.2
,,,,2021.0,,0.2
,,,,2022.0,,0.2
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.04
,,,,2007.0,,0.04
,,,,2008.0,,0.04
,,,,2009.0,,0.04
,,,,2010.0,,0.04
,,,,2011.0,,0.04
,,,,2012.0,,0.07
,,,,2013.0,,0.21
,,,,2014.0,,0.21
,,,,2015.0,,0.21
,,,,2016.0,,0.71
,,,,2017.0,,0.71
,,,,2018.0,,0.82
,,,,2019.0,,2.48
,,,,2020.0,,2.48
,,,,2021.0,,2.9
,,,,2022.0,,3.16
,,,,2023.0,,3.16
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,0.04
,,,,2007.0,,0.04
,,,,2008.0,,0.04
,,,,2009.0,,0.04
,,,,2010.0,,0.04
,,,,2011.0,,0.04
,,,,2012.0,,0.07
,,,,2013.0,,0.2
,,,,2014.0,,0.2
,,,,2015.0,,0.2
,,,,2016.0,,0.7
,,,,2017.0,,0.7
,,,,2018.0,,0.81
,,,,2019.0,,2.31
,,,,2020.0,,2.32
,,,,2021.0,,2.75
,,,,2022.0,,3.01
,,,,2023.0,,3.01
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,0.01
,,,,2014.0,,0.01
,,,,2015.0,,0.01
,,,,2016.0,,0.01
,,,,2017.0,,0.01
,,,,2018.0,,0.01
,,,,2019.0,,0.17
,,,,2020.0,,0.16
,,,,2021.0,,0.16
,,,,2022.0,,0.16
,,,,2023.0,,0.16
,Solar thermal energy,Electricity Generation (GWh),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,On-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,,,Off-grid,2000.0,,-
,,,,2001.0,,-
,,,,2002.0,,-
,,,,2003.0,,-
,,,,2004.0,,-
,,,,2005.0,,-
,,,,2006.0,,-
,,,,2007.0,,-
,,,,2008.0,,-
,,,,2009.0,,-
,,,,2010.0,,-
,,,,2011.0,,-
,,,,2012.0,,-
,,,,2013.0,,-
,,,,2014.0,,-
,,,,2015.0,,-
,,,,2016.0,,-
,,,,2017.0,,-
,,,,2018.0,,-
,,,,2019.0,,-
,,,,2020.0,,-
,,,,2021.0,,-
,,,,2022.0,,-
,,,,2023.0,,-
,Total Renewable,Electricity Generation (GWh),All,2000.0,Nepal,1514.82
,,,,2001.0,,1723.98
,,,,2002.0,,1973.92
,,,,2003.0,,2163.98
,,,,2004.0,,2308.89
,,,,2005.0,,2471.04
,,,,2006.0,,2636.05
,,,,2007.0,,2773.79
,,,,2008.0,,2805.44
,,,,2009.0,,2781.46
,,,,2010.0,,2988.55
,,,,2011.0,,3379.73
,,,,2012.0,,3544.32
,,,,2013.0,,3522.15
,,,,2014.0,,3633.84
,,,,2015.0,,3615.99
,,,,2016.0,,3853.32
,,,,2017.0,,4507.58
,,,,2018.0,,4838.72
,,,,2019.0,,5618.25
,,,,2020.0,,6277.92
,,,,2021.0,,8014.61
,,,,2022.0,,10289.99
,,,,2023.0,,-
,,,On-grid,2000.0,,1514.78
,,,,2001.0,,1719.17
,,,,2002.0,,1965.48
,,,,2003.0,,2152.83
,,,,2004.0,,2294.35
,,,,2005.0,,2451.72
,,,,2006.0,,2611.16
,,,,2007.0,,2738
,,,,2008.0,,2765.27
,,,,2009.0,,2739.43
,,,,2010.0,,2936.13
,,,,2011.0,,3304.79
,,,,2012.0,,3448.9
,,,,2013.0,,3412.58
,,,,2014.0,,3506.22
,,,,2015.0,,3477.44
,,,,2016.0,,3700.66
,,,,2017.0,,4288.31
,,,,2018.0,,4619.07
,,,,2019.0,,5387.04
,,,,2020.0,,6034.7
,,,,2021.0,,7790.41
,,,,2022.0,,10035.93
,,,,2023.0,,-
,,,Off-grid,2000.0,,0.04
,,,,2001.0,,4.81
,,,,2002.0,,8.45
,,,,2003.0,,11.15
,,,,2004.0,,14.54
,,,,2005.0,,19.32
,,,,2006.0,,24.89
,,,,2007.0,,35.79
,,,,2008.0,,40.17
,,,,2009.0,,42.04
,,,,2010.0,,52.42
,,,,2011.0,,74.94
,,,,2012.0,,95.42
,,,,2013.0,,109.57
,,,,2014.0,,127.63
,,,,2015.0,,138.56
,,,,2016.0,,152.67
,,,,2017.0,,219.28
,,,,2018.0,,219.66
,,,,2019.0,,231.2
,,,,2020.0,,243.22
,,,,2021.0,,224.2
,,,,2022.0,,254.06
,,,,2023.0,,-
,,Electricity Installed Capacity (MW),All,2000.0,,265.6
,,,,2001.0,,386.64
,,,,2002.0,,392.67
,,,,2003.0,,545.51
,,,,2004.0,,555.67
,,,,2005.0,,559.44
,,,,2006.0,,563.34
,,,,2007.0,,569.24
,,,,2008.0,,578.65
,,,,2009.0,,675.38
,,,,2010.0,,685.79
,,,,2011.0,,696.88
,,,,2012.0,,702.4
,,,,2013.0,,738.72
,,,,2014.0,,755.04
,,,,2015.0,,811.07
,,,,2016.0,,831.74
,,,,2017.0,,978.41
,,,,2018.0,,1100.75
,,,,2019.0,,1220.83
,,,,2020.0,,1353.72
,,,,2021.0,,2069.81
,,,,2022.0,,2315.84
,,,,2023.0,,2799.05
,,,On-grid,2000.0,,265.57
,,,,2001.0,,385.37
,,,,2002.0,,390.56
,,,,2003.0,,542.06
,,,,2004.0,,551.26
,,,,2005.0,,553.86
,,,,2006.0,,556.86
,,,,2007.0,,560.86
,,,,2008.0,,569.03
,,,,2009.0,,662.81
,,,,2010.0,,671
,,,,2011.0,,676.14
,,,,2012.0,,677.63
,,,,2013.0,,708.93
,,,,2014.0,,721.25
,,,,2015.0,,771.76
,,,,2016.0,,790.25
,,,,2017.0,,895.11
,,,,2018.0,,1015.2
,,,,2019.0,,1135.13
,,,,2020.0,,1265.08
,,,,2021.0,,1979.34
,,,,2022.0,,2222.64
,,,,2023.0,,2705.85
,,,Off-grid,2000.0,,0.03
,,,,2001.0,,1.26
,,,,2002.0,,2.11
,,,,2003.0,,3.45
,,,,2004.0,,4.42
,,,,2005.0,,5.59
,,,,2006.0,,6.48
,,,,2007.0,,8.38
,,,,2008.0,,9.61
,,,,2009.0,,12.57
,,,,2010.0,,14.79
,,,,2011.0,,20.74
,,,,2012.0,,24.78
,,,,2013.0,,29.79
