Region_Tech_Desc,Category,Data_Type,Year,Electricity_Output_GWh,Grid_Connection,Miscellaneous
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Réunion,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Réunion,560
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Réunion,560
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Réunion,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Réunion,120.6
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Réunion,120.6
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Réunion,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Romania,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Romania,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Romania,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Romania,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Romania,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Romania,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Romania,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Romania,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Romania,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Romania,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Romania,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Romania,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Romania,14778
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Romania,14778
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Romania,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Romania,6120
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Romania,6120
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Romania,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Russian Federation (the),2
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Russian Federation (the),2
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Russian Federation (the),-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Russian Federation (the),3
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Russian Federation (the),3
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Russian Federation (the),-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Russian Federation (the),-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Russian Federation (the),-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Russian Federation (the),-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Russian Federation (the),-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Russian Federation (the),-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Russian Federation (the),-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Russian Federation (the),164875.91
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Russian Federation (the),164077
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Russian Federation (the),798.91
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Russian Federation (the),43449
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Russian Federation (the),43145
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Russian Federation (the),304
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Rwanda,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Rwanda,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Rwanda,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Rwanda,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Rwanda,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Rwanda,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Rwanda,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Rwanda,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Rwanda,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Rwanda,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Rwanda,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Rwanda,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Rwanda,105.21
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Rwanda,105
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Rwanda,0.21
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Rwanda,40.06
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Rwanda,40
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Rwanda,0.06
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Barthélemy,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Barthélemy,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Barthélemy,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Barthélemy,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Barthélemy,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Barthélemy,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Barthélemy,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Barthélemy,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Barthélemy,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Barthélemy,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Barthélemy,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Barthélemy,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Saint Barthélemy,-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Saint Barthélemy,-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Saint Barthélemy,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Saint Barthélemy,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Barthélemy,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Barthélemy,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Kitts and Nevis,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Kitts and Nevis,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Kitts and Nevis,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Kitts and Nevis,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Kitts and Nevis,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Kitts and Nevis,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Kitts and Nevis,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Kitts and Nevis,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Kitts and Nevis,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Kitts and Nevis,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Kitts and Nevis,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Kitts and Nevis,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Saint Kitts and Nevis,-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Saint Kitts and Nevis,-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Saint Kitts and Nevis,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Saint Kitts and Nevis,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Kitts and Nevis,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Kitts and Nevis,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Lucia,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Lucia,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Lucia,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Lucia,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Lucia,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Lucia,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Lucia,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Lucia,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Lucia,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Lucia,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Lucia,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Lucia,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Saint Lucia,-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Saint Lucia,-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Saint Lucia,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Saint Lucia,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Lucia,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Lucia,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Martin (French Part),-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Martin (French Part),-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Martin (French Part),-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Martin (French Part),-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Martin (French Part),-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Martin (French Part),-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Martin (French Part),-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Martin (French Part),-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Martin (French Part),-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Martin (French Part),-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Martin (French Part),-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Martin (French Part),-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Saint Martin (French Part),-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Saint Martin (French Part),-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Saint Martin (French Part),-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Saint Martin (French Part),-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Martin (French Part),-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Martin (French Part),-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Pierre and Miquelon,0.6
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Pierre and Miquelon,0.6
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Pierre and Miquelon,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Pierre and Miquelon,0.6
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Saint Pierre and Miquelon,0.6
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Saint Pierre and Miquelon,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Saint Pierre and Miquelon,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Saint Pierre and Miquelon,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Saint Pierre and Miquelon,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Saint Pierre and Miquelon,-
